series_id,naics,year,month,value
EIUCOCHNZ316,316,2023,12,106.0
EIUCOCHNZ316,316,2024,1,106.3
EIUCOCHNZ316,316,2024,2,106.3
EIUCOCHNZ316,316,2024,3,106.4
EIUCOCHNZ316,316,2024,4,106.6
EIUCOCHNZ316,316,2024,5,106.6
EIUCOCHNZ316,316,2024,6,107.1
EIUCOCHNZ316,316,2024,7,108.4
EIUCOCHNZ316,316,2024,8,108.4
EIUCOCHNZ316,316,2024,9,107.8
EIUCOCHNZ316,316,2024,10,107.7
EIUCOCHNZ316,316,2024,11,107.7
EIUCOCHNZ316,316,2024,12,108.0
EIUCOCHNZ3162,3162,2015,1,101.3
EIUCOCHNZ3162,3162,2015,2,101.5
EIUCOCHNZ3162,3162,2015,3,101.5
EIUCOCHNZ3162,3162,2015,4,101.6
EIUCOCHNZ3162,3162,2015,5,101.7
EIUCOCHNZ3162,3162,2015,6,101.7
EIUCOCHNZ3162,3162,2015,7,101.8
EIUCOCHNZ3162,3162,2015,8,101.8
EIUCOCHNZ3162,3162,2015,9,102.0
EIUCOCHNZ3162,3162,2015,10,102.0
EIUCOCHNZ3162,3162,2015,11,102.0
EIUCOCHNZ3162,3162,2015,12,101.8
EIUCOCHNZ3162,3162,2016,1,101.4
EIUCOCHNZ3162,3162,2016,2,101.4
EIUCOCHNZ3162,3162,2016,3,101.4
EIUCOCHNZ3162,3162,2016,4,101.4
EIUCOCHNZ3162,3162,2016,5,101.4
EIUCOCHNZ3162,3162,2016,6,101.4
EIUCOCHNZ3162,3162,2016,7,101.3
EIUCOCHNZ3162,3162,2016,8,101.0
EIUCOCHNZ3162,3162,2016,9,100.9
EIUCOCHNZ3162,3162,2016,10,100.9
EIUCOCHNZ3162,3162,2016,11,100.8
EIUCOCHNZ3162,3162,2016,12,100.9
EIUCOCHNZ3162,3162,2017,1,100.9
EIUCOCHNZ3162,3162,2017,2,100.8
EIUCOCHNZ3162,3162,2017,3,100.7
EIUCOCHNZ3162,3162,2017,4,100.7
EIUCOCHNZ3162,3162,2017,5,100.7
EIUCOCHNZ3162,3162,2017,6,100.6
EIUCOCHNZ3162,3162,2017,7,100.0
EIUCOCHNZ3162,3162,2017,8,100.0
EIUCOCHNZ3162,3162,2017,9,99.7
EIUCOCHNZ3162,3162,2017,10,99.9
EIUCOCHNZ3162,3162,2017,11,100.2
EIUCOCHNZ3162,3162,2017,12,100.3
EIUCOCHNZ3162,3162,2018,1,100.4
EIUCOCHNZ3162,3162,2018,2,100.4
EIUCOCHNZ3162,3162,2018,3,100.5
EIUCOCHNZ3162,3162,2018,4,100.5
EIUCOCHNZ3162,3162,2018,5,100.5
EIUCOCHNZ3162,3162,2018,6,100.9
EIUCOCHNZ3162,3162,2018,7,101.0
EIUCOCHNZ3162,3162,2018,8,101.1
EIUCOCHNZ3162,3162,2018,9,101.0
EIUCOCHNZ3162,3162,2018,10,101.1
EIUCOCHNZ3162,3162,2018,11,101.1
EIUCOCHNZ3162,3162,2018,12,101.4
EIUCOCHNZ3162,3162,2019,1,101.5
EIUCOCHNZ3162,3162,2019,2,101.4
EIUCOCHNZ3162,3162,2019,3,100.7
EIUCOCHNZ3162,3162,2019,4,100.7
EIUCOCHNZ3162,3162,2019,5,100.9
EIUCOCHNZ3162,3162,2019,6,100.8
EIUCOCHNZ3162,3162,2019,7,100.8
EIUCOCHNZ3162,3162,2019,8,100.7
EIUCOCHNZ3162,3162,2019,9,100.5
EIUCOCHNZ3162,3162,2019,10,100.7
EIUCOCHNZ3162,3162,2019,11,100.9
EIUCOCHNZ3162,3162,2019,12,100.8
EIUCOCHNZ3162,3162,2020,1,100.6
EIUCOCHNZ3162,3162,2020,2,100.7
EIUCOCHNZ3162,3162,2020,3,100.7
EIUCOCHNZ3162,3162,2020,4,100.8
EIUCOCHNZ3162,3162,2020,5,100.6
EIUCOCHNZ3162,3162,2020,6,100.5
EIUCOCHNZ3162,3162,2020,7,100.8
EIUCOCHNZ3162,3162,2020,8,100.9
EIUCOCHNZ3162,3162,2020,9,100.8
EIUCOCHNZ3162,3162,2020,10,102.0
EIUCOCHNZ3162,3162,2020,11,100.6
EIUCOCHNZ3162,3162,2020,12,101.1
EIUCOCHNZ3162,3162,2021,1,101.0
EIUCOCHNZ3162,3162,2021,2,101.0
EIUCOCHNZ3162,3162,2021,3,101.1
EIUCOCHNZ3162,3162,2021,4,101.3
EIUCOCHNZ3162,3162,2021,5,101.6
EIUCOCHNZ3162,3162,2021,6,102.5
EIUCOCHNZ3162,3162,2021,7,103.2
EIUCOCHNZ3162,3162,2021,8,103.3
EIUCOCHNZ3162,3162,2021,9,103.9
EIUCOCHNZ3162,3162,2021,10,104.2
EIUCOCHNZ3162,3162,2021,11,104.5
EIUCOCHNZ3162,3162,2021,12,105.0
EIUCOCHNZ3162,3162,2022,1,104.1
EIUCOCHNZ3162,3162,2022,2,104.4
EIUCOCHNZ3162,3162,2022,3,104.5
EIUCOCHNZ3162,3162,2022,4,104.4
EIUCOCHNZ3162,3162,2022,5,104.6
EIUCOCHNZ3162,3162,2022,6,104.3
EIUCOCHNZ3162,3162,2022,7,106.6
EIUCOCHNZ3162,3162,2022,8,106.9
EIUCOCHNZ3162,3162,2022,9,107.3
EIUCOCHNZ3162,3162,2022,10,107.2
EIUCOCHNZ3162,3162,2022,11,107.2
EIUCOCHNZ3162,3162,2022,12,106.7
EIUCOCHNZ3162,3162,2023,1,106.6
EIUCOCHNZ3162,3162,2023,2,106.6
EIUCOCHNZ3162,3162,2023,3,106.1
EIUCOCHNZ3162,3162,2023,4,106.1
EIUCOCHNZ3162,3162,2023,5,106.0
EIUCOCHNZ3162,3162,2023,6,106.0
EIUCOCHNZ3162,3162,2023,7,105.9
EIUCOCHNZ3162,3162,2023,8,105.8
EIUCOCHNZ3162,3162,2023,9,105.9
EIUCOCHNZ3162,3162,2023,10,105.8
EIUCOCHNZ3162,3162,2023,11,105.6
EIUCOCHNZ3162,3162,2023,12,105.2
EIUCOCHNZ3162,3162,2024,1,105.2
EIUCOCHNZ3162,3162,2024,2,105.3
EIUCOCHNZ3162,3162,2024,3,105.3
EIUCOCHNZ3162,3162,2024,4,105.3
EIUCOCHNZ3162,3162,2024,5,105.3
EIUCOCHNZ3162,3162,2024,6,105.9
EIUCOCHNZ3162,3162,2024,7,106.0
EIUCOCHNZ3162,3162,2024,8,105.9
EIUCOCHNZ3162,3162,2024,9,105.2
EIUCOCHNZ3162,3162,2024,10,105.1
EIUCOCHNZ3162,3162,2024,11,105.2
EIUCOCHNZ3162,3162,2024,12,105.4
EIUCOCHNZ32,32,2015,1,97.0
EIUCOCHNZ32,32,2015,2,96.6
EIUCOCHNZ32,32,2015,3,96.5
EIUCOCHNZ32,32,2015,4,96.2
EIUCOCHNZ32,32,2015,5,96.2
EIUCOCHNZ32,32,2015,6,96.3
EIUCOCHNZ32,32,2015,7,95.9
EIUCOCHNZ32,32,2015,8,95.9
EIUCOCHNZ32,32,2015,9,95.7
EIUCOCHNZ32,32,2015,10,95.3
EIUCOCHNZ32,32,2015,11,95.0
EIUCOCHNZ32,32,2015,12,94.8
EIUCOCHNZ32,32,2016,1,94.2
EIUCOCHNZ32,32,2016,2,94.3
EIUCOCHNZ32,32,2016,3,93.7
EIUCOCHNZ32,32,2016,4,93.5
EIUCOCHNZ32,32,2016,5,93.8
EIUCOCHNZ32,32,2016,6,93.8
EIUCOCHNZ32,32,2016,7,93.4
EIUCOCHNZ32,32,2016,8,93.5
EIUCOCHNZ32,32,2016,9,93.2
EIUCOCHNZ32,32,2016,10,92.9
EIUCOCHNZ32,32,2016,11,93.1
EIUCOCHNZ32,32,2016,12,92.8
EIUCOCHNZ32,32,2017,1,93.3
EIUCOCHNZ32,32,2017,2,93.5
EIUCOCHNZ32,32,2017,3,94.3
EIUCOCHNZ32,32,2017,4,94.5
EIUCOCHNZ32,32,2017,5,94.5
EIUCOCHNZ32,32,2017,6,94.3
EIUCOCHNZ32,32,2017,7,94.5
EIUCOCHNZ32,32,2017,8,94.8
EIUCOCHNZ32,32,2017,9,95.2
EIUCOCHNZ32,32,2017,10,95.8
EIUCOCHNZ32,32,2017,11,96.6
EIUCOCHNZ32,32,2017,12,97.6
EIUCOCHNZ32,32,2018,1,98.2
EIUCOCHNZ32,32,2018,2,98.4
EIUCOCHNZ32,32,2018,3,98.4
EIUCOCHNZ32,32,2018,4,98.8
EIUCOCHNZ32,32,2018,5,100.3
EIUCOCHNZ32,32,2018,6,100.6
EIUCOCHNZ32,32,2018,7,100.5
EIUCOCHNZ32,32,2018,8,100.2
EIUCOCHNZ32,32,2018,9,99.9
EIUCOCHNZ32,32,2018,10,98.4
EIUCOCHNZ32,32,2018,11,97.8
EIUCOCHNZ32,32,2018,12,97.2
EIUCOCHNZ32,32,2019,1,96.6
EIUCOCHNZ32,32,2019,2,96.8
EIUCOCHNZ32,32,2019,3,96.6
EIUCOCHNZ32,32,2019,4,96.6
EIUCOCHNZ32,32,2019,5,96.6
EIUCOCHNZ32,32,2019,6,95.8
EIUCOCHNZ32,32,2019,7,95.5
EIUCOCHNZ32,32,2019,8,95.4
EIUCOCHNZ32,32,2019,9,95.1
EIUCOCHNZ32,32,2019,10,95.5
EIUCOCHNZ32,32,2019,11,95.4
EIUCOCHNZ32,32,2019,12,95.1
EIUCOCHNZ32,32,2020,1,95.3
EIUCOCHNZ32,32,2020,2,95.0
EIUCOCHNZ32,32,2020,3,94.9
EIUCOCHNZ32,32,2020,4,94.5
EIUCOCHNZ32,32,2020,5,94.2
EIUCOCHNZ32,32,2020,6,94.6
EIUCOCHNZ32,32,2020,7,96.1
EIUCOCHNZ32,32,2020,8,96.7
EIUCOCHNZ32,32,2020,9,97.0
EIUCOCHNZ32,32,2020,10,96.9
EIUCOCHNZ32,32,2020,11,97.8
EIUCOCHNZ32,32,2020,12,99.4
EIUCOCHNZ32,32,2021,1,100.1
EIUCOCHNZ32,32,2021,2,100.9
EIUCOCHNZ32,32,2021,3,102.1
EIUCOCHNZ32,32,2021,4,102.3
EIUCOCHNZ32,32,2021,5,102.8
EIUCOCHNZ32,32,2021,6,104.1
EIUCOCHNZ32,32,2021,7,104.8
EIUCOCHNZ32,32,2021,8,105.2
EIUCOCHNZ32,32,2021,9,106.4
EIUCOCHNZ32,32,2021,10,107.9
EIUCOCHNZ32,32,2021,11,107.5
EIUCOCHNZ32,32,2021,12,110.5
EIUCOCHNZ32,32,2022,1,111.3
EIUCOCHNZ32,32,2022,2,111.1
EIUCOCHNZ32,32,2022,3,111.3
EIUCOCHNZ32,32,2022,4,110.6
EIUCOCHNZ32,32,2022,5,109.9
EIUCOCHNZ32,32,2022,6,108.7
EIUCOCHNZ32,32,2022,7,108.8
EIUCOCHNZ32,32,2022,8,108.5
EIUCOCHNZ32,32,2022,9,108.3
EIUCOCHNZ32,32,2022,10,108.0
EIUCOCHNZ32,32,2022,11,106.7
EIUCOCHNZ32,32,2022,12,105.8
EIUCOCHNZ32,32,2023,1,104.8
EIUCOCHNZ32,32,2023,2,104.4
EIUCOCHNZ32,32,2023,3,103.4
EIUCOCHNZ32,32,2023,4,102.8
EIUCOCHNZ32,32,2023,5,103.4
EIUCOCHNZ32,32,2023,6,102.6
EIUCOCHNZ32,32,2023,7,102.1
EIUCOCHNZ32,32,2023,8,102.2
EIUCOCHNZ32,32,2023,9,102.2
EIUCOCHNZ32,32,2023,10,102.0
EIUCOCHNZ32,32,2023,11,101.7
EIUCOCHNZ32,32,2023,12,101.4
EIUCOCHNZ32,32,2024,1,100.6
EIUCOCHNZ32,32,2024,2,100.1
EIUCOCHNZ32,32,2024,3,99.7
EIUCOCHNZ32,32,2024,4,99.9
EIUCOCHNZ32,32,2024,5,99.9
EIUCOCHNZ32,32,2024,6,99.9
EIUCOCHNZ32,32,2024,7,99.7
EIUCOCHNZ32,32,2024,8,99.7
EIUCOCHNZ32,32,2024,9,99.5
EIUCOCHNZ32,32,2024,10,99.5
EIUCOCHNZ32,32,2024,11,99.4
EIUCOCHNZ32,32,2024,12,99.7
EIUCOCHNZ325,325,2015,1,96.2
EIUCOCHNZ325,325,2015,2,95.9
EIUCOCHNZ325,325,2015,3,95.8
EIUCOCHNZ325,325,2015,4,95.9
EIUCOCHNZ325,325,2015,5,96.0
EIUCOCHNZ325,325,2015,6,95.8
EIUCOCHNZ325,325,2015,7,95.6
EIUCOCHNZ325,325,2015,8,95.5
EIUCOCHNZ325,325,2015,9,95.0
EIUCOCHNZ325,325,2015,10,94.8
EIUCOCHNZ325,325,2015,11,94.2
EIUCOCHNZ325,325,2015,12,93.9
EIUCOCHNZ325,325,2016,1,93.4
EIUCOCHNZ325,325,2016,2,93.4
EIUCOCHNZ325,325,2016,3,93.2
EIUCOCHNZ325,325,2016,4,93.2
EIUCOCHNZ325,325,2016,5,93.4
EIUCOCHNZ325,325,2016,6,93.4
EIUCOCHNZ325,325,2016,7,92.9
EIUCOCHNZ325,325,2016,8,93.0
EIUCOCHNZ325,325,2016,9,93.0
EIUCOCHNZ325,325,2016,10,93.0
EIUCOCHNZ325,325,2016,11,93.0
EIUCOCHNZ325,325,2016,12,93.0
EIUCOCHNZ325,325,2017,1,93.6
EIUCOCHNZ325,325,2017,2,94.1
EIUCOCHNZ325,325,2017,3,94.4
EIUCOCHNZ325,325,2017,4,95.4
EIUCOCHNZ325,325,2017,5,96.0
EIUCOCHNZ325,325,2017,6,96.0
EIUCOCHNZ325,325,2017,7,95.0
EIUCOCHNZ325,325,2017,8,95.6
EIUCOCHNZ325,325,2017,9,96.7
EIUCOCHNZ325,325,2017,10,98.5
EIUCOCHNZ325,325,2017,11,101.4
EIUCOCHNZ325,325,2017,12,104.6
EIUCOCHNZ325,325,2018,1,105.8
EIUCOCHNZ325,325,2018,2,105.8
EIUCOCHNZ325,325,2018,3,105.4
EIUCOCHNZ325,325,2018,4,105.8
EIUCOCHNZ325,325,2018,5,110.0
EIUCOCHNZ325,325,2018,6,110.9
EIUCOCHNZ325,325,2018,7,110.5
EIUCOCHNZ325,325,2018,8,110.0
EIUCOCHNZ325,325,2018,9,108.9
EIUCOCHNZ325,325,2018,10,105.5
EIUCOCHNZ325,325,2018,11,103.6
EIUCOCHNZ325,325,2018,12,101.6
EIUCOCHNZ325,325,2019,1,100.2
EIUCOCHNZ325,325,2019,2,100.5
EIUCOCHNZ325,325,2019,3,99.8
EIUCOCHNZ325,325,2019,4,99.7
EIUCOCHNZ325,325,2019,5,99.2
EIUCOCHNZ325,325,2019,6,98.0
EIUCOCHNZ325,325,2019,7,97.6
EIUCOCHNZ325,325,2019,8,97.6
EIUCOCHNZ325,325,2019,9,97.1
EIUCOCHNZ325,325,2019,10,97.2
EIUCOCHNZ325,325,2019,11,96.9
EIUCOCHNZ325,325,2019,12,96.2
EIUCOCHNZ325,325,2020,1,97.2
EIUCOCHNZ325,325,2020,2,96.9
EIUCOCHNZ325,325,2020,3,96.6
EIUCOCHNZ325,325,2020,4,96.4
EIUCOCHNZ325,325,2020,5,95.4
EIUCOCHNZ325,325,2020,6,95.1
EIUCOCHNZ325,325,2020,7,95.3
EIUCOCHNZ325,325,2020,8,97.1
EIUCOCHNZ325,325,2020,9,97.0
EIUCOCHNZ325,325,2020,10,96.2
EIUCOCHNZ325,325,2020,11,96.9
EIUCOCHNZ325,325,2020,12,99.9
EIUCOCHNZ325,325,2021,1,101.1
EIUCOCHNZ325,325,2021,2,102.4
EIUCOCHNZ325,325,2021,3,105.3
EIUCOCHNZ325,325,2021,4,106.3
EIUCOCHNZ325,325,2021,5,110.1
EIUCOCHNZ325,325,2021,6,113.9
EIUCOCHNZ325,325,2021,7,116.1
EIUCOCHNZ325,325,2021,8,117.8
EIUCOCHNZ325,325,2021,9,120.2
EIUCOCHNZ325,325,2021,10,125.3
EIUCOCHNZ325,325,2021,11,126.1
EIUCOCHNZ325,325,2021,12,134.5
EIUCOCHNZ325,325,2022,1,136.1
EIUCOCHNZ325,325,2022,2,135.9
EIUCOCHNZ325,325,2022,3,135.5
EIUCOCHNZ325,325,2022,4,134.5
EIUCOCHNZ325,325,2022,5,133.4
EIUCOCHNZ325,325,2022,6,130.1
EIUCOCHNZ325,325,2022,7,128.8
EIUCOCHNZ325,325,2022,8,127.6
EIUCOCHNZ325,325,2022,9,127.7
EIUCOCHNZ325,325,2022,10,126.7
EIUCOCHNZ325,325,2022,11,126.0
EIUCOCHNZ325,325,2022,12,123.6
EIUCOCHNZ325,325,2023,1,122.5
EIUCOCHNZ325,325,2023,2,121.7
EIUCOCHNZ325,325,2023,3,118.5
EIUCOCHNZ325,325,2023,4,117.8
EIUCOCHNZ325,325,2023,5,119.2
EIUCOCHNZ325,325,2023,6,117.6
EIUCOCHNZ325,325,2023,7,116.4
EIUCOCHNZ325,325,2023,8,116.8
EIUCOCHNZ325,325,2023,9,117.2
EIUCOCHNZ325,325,2023,10,117.2
EIUCOCHNZ325,325,2023,11,116.7
EIUCOCHNZ325,325,2023,12,116.2
EIUCOCHNZ325,325,2024,1,113.7
EIUCOCHNZ325,325,2024,2,113.5
EIUCOCHNZ325,325,2024,3,113.2
EIUCOCHNZ325,325,2024,4,113.7
EIUCOCHNZ325,325,2024,5,113.1
EIUCOCHNZ325,325,2024,6,113.0
EIUCOCHNZ325,325,2024,7,113.0
EIUCOCHNZ325,325,2024,8,113.2
EIUCOCHNZ325,325,2024,9,113.5
EIUCOCHNZ325,325,2024,10,113.4
EIUCOCHNZ325,325,2024,11,113.3
EIUCOCHNZ325,325,2024,12,114.0
EIUCOCHNZ326,326,2015,1,93.7
EIUCOCHNZ326,326,2015,2,93.0
EIUCOCHNZ326,326,2015,3,92.8
EIUCOCHNZ326,326,2015,4,92.2
EIUCOCHNZ326,326,2015,5,92.1
EIUCOCHNZ326,326,2015,6,92.0
EIUCOCHNZ326,326,2015,7,91.8
EIUCOCHNZ326,326,2015,8,92.4
EIUCOCHNZ326,326,2015,9,92.3
EIUCOCHNZ326,326,2015,10,91.8
EIUCOCHNZ326,326,2015,11,91.4
EIUCOCHNZ326,326,2015,12,91.1
EIUCOCHNZ326,326,2016,1,89.9
EIUCOCHNZ326,326,2016,2,90.3
EIUCOCHNZ326,326,2016,3,88.7
EIUCOCHNZ326,326,2016,4,88.4
EIUCOCHNZ326,326,2016,5,89.0
EIUCOCHNZ326,326,2016,6,89.0
EIUCOCHNZ326,326,2016,7,88.5
EIUCOCHNZ326,326,2016,8,89.0
EIUCOCHNZ326,326,2016,9,88.2
EIUCOCHNZ326,326,2016,10,87.6
EIUCOCHNZ326,326,2016,11,88.2
EIUCOCHNZ326,326,2016,12,87.3
EIUCOCHNZ326,326,2017,1,88.0
EIUCOCHNZ326,326,2017,2,88.2
EIUCOCHNZ326,326,2017,3,90.4
EIUCOCHNZ326,326,2017,4,90.1
EIUCOCHNZ326,326,2017,5,89.6
EIUCOCHNZ326,326,2017,6,89.5
EIUCOCHNZ326,326,2017,7,91.1
EIUCOCHNZ326,326,2017,8,91.0
EIUCOCHNZ326,326,2017,9,91.2
EIUCOCHNZ326,326,2017,10,91.0
EIUCOCHNZ326,326,2017,11,90.8
EIUCOCHNZ326,326,2017,12,90.9
EIUCOCHNZ326,326,2018,1,90.7
EIUCOCHNZ326,326,2018,2,91.3
EIUCOCHNZ326,326,2018,3,91.3
EIUCOCHNZ326,326,2018,4,91.4
EIUCOCHNZ326,326,2018,5,91.3
EIUCOCHNZ326,326,2018,6,91.1
EIUCOCHNZ326,326,2018,7,91.1
EIUCOCHNZ326,326,2018,8,90.8
EIUCOCHNZ326,326,2018,9,90.2
EIUCOCHNZ326,326,2018,10,89.9
EIUCOCHNZ326,326,2018,11,90.3
EIUCOCHNZ326,326,2018,12,90.1
EIUCOCHNZ326,326,2019,1,89.7
EIUCOCHNZ326,326,2019,2,89.7
EIUCOCHNZ326,326,2019,3,89.7
EIUCOCHNZ326,326,2019,4,89.4
EIUCOCHNZ326,326,2019,5,89.4
EIUCOCHNZ326,326,2019,6,89.3
EIUCOCHNZ326,326,2019,7,88.6
EIUCOCHNZ326,326,2019,8,88.7
EIUCOCHNZ326,326,2019,9,88.6
EIUCOCHNZ326,326,2019,10,89.5
EIUCOCHNZ326,326,2019,11,89.4
EIUCOCHNZ326,326,2019,12,89.0
EIUCOCHNZ326,326,2020,1,89.0
EIUCOCHNZ326,326,2020,2,89.1
EIUCOCHNZ326,326,2020,3,89.1
EIUCOCHNZ326,326,2020,4,89.0
EIUCOCHNZ326,326,2020,5,88.9
EIUCOCHNZ326,326,2020,6,89.7
EIUCOCHNZ326,326,2020,7,93.3
EIUCOCHNZ326,326,2020,8,94.4
EIUCOCHNZ326,326,2020,9,95.4
EIUCOCHNZ326,326,2020,10,95.7
EIUCOCHNZ326,326,2020,11,97.6
EIUCOCHNZ326,326,2020,12,98.3
EIUCOCHNZ326,326,2021,1,98.9
EIUCOCHNZ326,326,2021,2,100.1
EIUCOCHNZ326,326,2021,3,99.6
EIUCOCHNZ326,326,2021,4,98.5
EIUCOCHNZ326,326,2021,5,96.2
EIUCOCHNZ326,326,2021,6,96.1
EIUCOCHNZ326,326,2021,7,96.0
EIUCOCHNZ326,326,2021,8,95.9
EIUCOCHNZ326,326,2021,9,97.3
EIUCOCHNZ326,326,2021,10,96.9
EIUCOCHNZ326,326,2021,11,97.7
EIUCOCHNZ326,326,2021,12,97.7
EIUCOCHNZ326,326,2022,1,97.9
EIUCOCHNZ326,326,2022,2,97.3
EIUCOCHNZ326,326,2022,3,97.3
EIUCOCHNZ326,326,2022,4,96.3
EIUCOCHNZ326,326,2022,5,94.9
EIUCOCHNZ326,326,2022,6,94.8
EIUCOCHNZ326,326,2022,7,95.8
EIUCOCHNZ326,326,2022,8,95.7
EIUCOCHNZ326,326,2022,9,95.8
EIUCOCHNZ326,326,2022,10,95.8
EIUCOCHNZ326,326,2022,11,95.4
EIUCOCHNZ326,326,2022,12,95.1
EIUCOCHNZ326,326,2023,1,93.2
EIUCOCHNZ326,326,2023,2,93.1
EIUCOCHNZ326,326,2023,3,93.7
EIUCOCHNZ326,326,2023,4,92.7
EIUCOCHNZ326,326,2023,5,92.4
EIUCOCHNZ326,326,2023,6,92.3
EIUCOCHNZ326,326,2023,7,92.3
EIUCOCHNZ326,326,2023,8,92.3
EIUCOCHNZ326,326,2023,9,92.1
EIUCOCHNZ326,326,2023,10,91.8
EIUCOCHNZ326,326,2023,11,91.5
EIUCOCHNZ326,326,2023,12,91.8
EIUCOCHNZ326,326,2024,1,92.0
EIUCOCHNZ326,326,2024,2,91.9
EIUCOCHNZ326,326,2024,3,91.9
EIUCOCHNZ326,326,2024,4,91.9
EIUCOCHNZ326,326,2024,5,91.8
EIUCOCHNZ326,326,2024,6,91.9
EIUCOCHNZ326,326,2024,7,91.6
EIUCOCHNZ326,326,2024,8,91.7
EIUCOCHNZ326,326,2024,9,91.7
EIUCOCHNZ326,326,2024,10,91.7
EIUCOCHNZ326,326,2024,11,91.7
EIUCOCHNZ326,326,2024,12,91.4
EIUCOCHNZ3261,3261,2015,1,98.6
EIUCOCHNZ3261,3261,2015,2,98.4
EIUCOCHNZ3261,3261,2015,3,98.2
EIUCOCHNZ3261,3261,2015,4,98.1
EIUCOCHNZ3261,3261,2015,5,98.2
EIUCOCHNZ3261,3261,2015,6,98.2
EIUCOCHNZ3261,3261,2015,7,98.2
EIUCOCHNZ3261,3261,2015,8,98.2
EIUCOCHNZ3261,3261,2015,9,98.1
EIUCOCHNZ3261,3261,2015,10,98.0
EIUCOCHNZ3261,3261,2015,11,97.9
EIUCOCHNZ3261,3261,2015,12,98.0
EIUCOCHNZ3261,3261,2016,1,97.7
EIUCOCHNZ3261,3261,2016,2,97.8
EIUCOCHNZ3261,3261,2016,3,97.5
EIUCOCHNZ3261,3261,2016,4,97.2
EIUCOCHNZ3261,3261,2016,5,97.2
EIUCOCHNZ3261,3261,2016,6,96.9
EIUCOCHNZ3261,3261,2016,7,96.4
EIUCOCHNZ3261,3261,2016,8,96.2
EIUCOCHNZ3261,3261,2016,9,95.6
EIUCOCHNZ3261,3261,2016,10,95.6
EIUCOCHNZ3261,3261,2016,11,96.2
EIUCOCHNZ3261,3261,2016,12,95.0
EIUCOCHNZ3261,3261,2017,1,95.5
EIUCOCHNZ3261,3261,2017,2,95.7
EIUCOCHNZ3261,3261,2017,3,97.8
EIUCOCHNZ3261,3261,2017,4,96.4
EIUCOCHNZ3261,3261,2017,5,95.7
EIUCOCHNZ3261,3261,2017,6,95.9
EIUCOCHNZ3261,3261,2017,7,98.0
EIUCOCHNZ3261,3261,2017,8,98.1
EIUCOCHNZ3261,3261,2017,9,98.3
EIUCOCHNZ3261,3261,2017,10,98.0
EIUCOCHNZ3261,3261,2017,11,98.2
EIUCOCHNZ3261,3261,2017,12,98.2
EIUCOCHNZ3261,3261,2018,1,98.2
EIUCOCHNZ3261,3261,2018,2,98.3
EIUCOCHNZ3261,3261,2018,3,98.8
EIUCOCHNZ3261,3261,2018,4,98.8
EIUCOCHNZ3261,3261,2018,5,98.6
EIUCOCHNZ3261,3261,2018,6,98.4
EIUCOCHNZ3261,3261,2018,7,98.5
EIUCOCHNZ3261,3261,2018,8,98.2
EIUCOCHNZ3261,3261,2018,9,97.4
EIUCOCHNZ3261,3261,2018,10,97.2
EIUCOCHNZ3261,3261,2018,11,97.8
EIUCOCHNZ3261,3261,2018,12,97.8
EIUCOCHNZ3261,3261,2019,1,97.4
EIUCOCHNZ3261,3261,2019,2,97.5
EIUCOCHNZ3261,3261,2019,3,97.4
EIUCOCHNZ3261,3261,2019,4,97.1
EIUCOCHNZ3261,3261,2019,5,97.0
EIUCOCHNZ3261,3261,2019,6,96.9
EIUCOCHNZ3261,3261,2019,7,96.8
EIUCOCHNZ3261,3261,2019,8,96.9
EIUCOCHNZ3261,3261,2019,9,96.8
EIUCOCHNZ3261,3261,2019,10,96.8
EIUCOCHNZ3261,3261,2019,11,96.8
EIUCOCHNZ3261,3261,2019,12,96.5
EIUCOCHNZ3261,3261,2020,1,96.6
EIUCOCHNZ3261,3261,2020,2,96.6
EIUCOCHNZ3261,3261,2020,3,96.6
EIUCOCHNZ3261,3261,2020,4,96.5
EIUCOCHNZ3261,3261,2020,5,96.6
EIUCOCHNZ3261,3261,2020,6,97.9
EIUCOCHNZ3261,3261,2020,7,102.2
EIUCOCHNZ3261,3261,2020,8,103.9
EIUCOCHNZ3261,3261,2020,9,105.3
EIUCOCHNZ3261,3261,2020,10,105.7
EIUCOCHNZ3261,3261,2020,11,108.4
EIUCOCHNZ3261,3261,2020,12,109.1
EIUCOCHNZ3261,3261,2021,1,109.8
EIUCOCHNZ3261,3261,2021,2,110.1
EIUCOCHNZ3261,3261,2021,3,109.3
EIUCOCHNZ3261,3261,2021,4,107.4
EIUCOCHNZ3261,3261,2021,5,104.7
EIUCOCHNZ3261,3261,2021,6,104.6
EIUCOCHNZ3261,3261,2021,7,104.5
EIUCOCHNZ3261,3261,2021,8,103.9
EIUCOCHNZ3261,3261,2021,9,105.4
EIUCOCHNZ3261,3261,2021,10,105.0
EIUCOCHNZ3261,3261,2021,11,106.1
EIUCOCHNZ3261,3261,2021,12,106.7
EIUCOCHNZ3261,3261,2022,1,106.8
EIUCOCHNZ3261,3261,2022,2,106.0
EIUCOCHNZ3261,3261,2022,3,106.1
EIUCOCHNZ3261,3261,2022,4,104.8
EIUCOCHNZ3261,3261,2022,5,103.1
EIUCOCHNZ3261,3261,2022,6,103.0
EIUCOCHNZ3261,3261,2022,7,104.2
EIUCOCHNZ3261,3261,2022,8,104.2
EIUCOCHNZ3261,3261,2022,9,104.1
EIUCOCHNZ3261,3261,2022,10,104.0
EIUCOCHNZ3261,3261,2022,11,103.9
EIUCOCHNZ3261,3261,2022,12,103.5
